Date,Stock Symbol,Open Price,High Price,Low Price,Close Price,Volume
2024-11-16,ICICIBANK,1679.09,1712.8,1667.1,1696.66,327514
2024-11-16,BAJFINANCE,2018.31,2071.97,1981.39,2045.69,460938
2024-11-16,HUL,1392.19,1439.5,1292.94,1371.55,335827
2024-11-16,KOTAKBANK,1457.03,1550.91,1446.62,1527.92,430358
2024-11-16,LT,1699.38,1709.8,1631.0,1655.21,951200
2024-11-16,ITC,1024.04,1118.23,1001.85,1071.62,170204
2024-11-17,RELIANCE,2118.49,2196.05,2072.05,2154.54,527736
2024-11-17,TCS,2203.96,2284.07,2111.12,2114.0,371161
2024-11-17,INFY,1908.38,1960.39,1823.9,1863.26,257027
2024-11-17,HDFCBANK,2578.24,2594.57,2560.67,2582.53,569088
2024-11-17,ICICIBANK,1117.63,1151.89,1088.74,1089.23,904799
2024-11-17,BAJFINANCE,2112.88,2207.49,2075.99,2186.19,905608
2024-11-17,HUL,1228.48,1287.03,1187.42,1214.33,419163
2024-11-17,KOTAKBANK,2905.25,2964.51,2869.74,2921.44,851445
2024-11-17,LT,2046.64,2093.05,2017.34,2090.99,191992
2024-11-17,ITC,2497.65,2569.73,2480.32,2519.99,830581
2024-11-18,RELIANCE,2781.27,2860.64,2685.76,2818.53,368351
2024-11-18,TCS,1035.38,1089.67,1011.11,1046.74,279849
2024-11-18,INFY,1444.59,1496.65,1387.29,1467.44,117273
2024-11-18,HDFCBANK,2345.89,2429.96,2320.73,2333.87,173478
2024-11-18,ICICIBANK,2737.19,2765.63,2655.45,2718.61,391401
2024-11-18,BAJFINANCE,1173.01,1261.78,1135.11,1197.41,113757
2024-11-18,HUL,2446.02,2497.28,2434.89,2482.66,615848
2024-11-18,KOTAKBANK,2203.2,2227.47,2190.1,2224.49,273211
2024-11-18,LT,2989.96,3017.21,2964.0,2974.61,570596
2024-11-18,ITC,2597.82,2623.01,2531.46,2560.15,499017
2024-11-19,RELIANCE,1606.02,1697.69,1585.26,1601.41,105133
2024-11-19,TCS,2732.5,2830.02,2709.1,2756.74,123583
2024-11-19,INFY,1199.44,1239.48,1155.39,1183.48,842330
2024-11-19,HDFCBANK,1250.47,1292.75,1171.81,1279.21,196997
2024-11-19,ICICIBANK,1382.6,1441.11,1361.15,1371.96,103472
2024-11-19,BAJFINANCE,2913.17,3010.54,2895.8,2986.15,112745
2024-11-19,HUL,2213.09,2305.02,2184.52,2228.95,426612
2024-11-19,KOTAKBANK,2204.54,2282.71,2142.51,2270.29,341252
2024-11-19,LT,2747.39,2807.72,2647.42,2734.95,341900
2024-11-19,ITC,1691.38,1789.42,1648.32,1670.17,922151
2024-11-20,RELIANCE,1619.53,1688.01,1545.05,1647.92,925754
2024-11-20,TCS,2115.91,2192.26,2055.85,2144.48,858722
2024-11-20,INFY,2654.01,2714.48,2577.44,2663.78,481896
2024-11-20,HDFCBANK,1441.63,1459.29,1371.05,1413.95,220626
2024-11-20,ICICIBANK,2069.91,2095.78,1991.41,2028.82,836073
2024-11-20,BAJFINANCE,1058.46,1135.1,1004.42,1082.31,216830
2024-11-20,HUL,2323.74,2382.45,2302.65,2328.95,492550
2024-11-20,KOTAKBANK,1546.08,1573.44,1529.72,1571.18,995521
2024-11-20,LT,2496.0,2541.08,2484.74,2491.69,550296
2024-11-20,ITC,1938.06,2023.31,1844.22,1993.4,810564
2024-11-21,RELIANCE,2842.66,2912.55,2768.92,2792.23,630459
2024-11-21,TCS,2350.05,2388.47,2264.97,2284.08,732746
2024-11-21,INFY,1042.29,1072.61,1004.53,1072.57,251861
2024-11-21,HDFCBANK,2739.16,2808.34,2668.22,2704.42,764078
2024-11-21,ICICIBANK,2029.48,2068.25,2004.13,2016.17,528695
2024-11-21,BAJFINANCE,1944.03,2012.11,1906.58,1985.64,553441
2024-11-21,HUL,2425.09,2502.34,2376.35,2394.07,868258
2024-11-21,KOTAKBANK,2307.7,2334.59,2296.65,2311.02,944982
2024-11-21,LT,2440.54,2461.44,2393.03,2403.64,794215
2024-11-21,ITC,2104.33,2175.77,2010.82,2149.39,787001
2024-11-22,RELIANCE,2946.23,3044.95,2926.77,3041.43,750418
2024-11-22,TCS,1801.12,1817.54,1764.7,1769.86,388423
2024-11-22,INFY,2019.97,2081.07,1946.99,2005.91,773972
2024-11-22,HDFCBANK,1074.76,1094.54,1047.15,1069.4,630764
2024-11-22,ICICIBANK,1017.1,1115.61,958.39,977.72,825122
2024-11-22,BAJFINANCE,1686.95,1715.86,1630.16,1700.52,360842
2024-11-22,HUL,1085.42,1100.0,1003.06,1037.55,193015
2024-11-22,KOTAKBANK,2269.48,2360.86,2256.22,2344.14,611441
2024-11-22,LT,2404.23,2431.53,2320.78,2330.77,778223
2024-11-22,ITC,1846.92,1897.07,1764.06,1857.5,709931
2024-11-23,RELIANCE,2463.13,2535.25,2451.37,2484.32,978228
2024-11-23,TCS,2415.96,2477.65,2325.96,2356.3,487947
2024-11-23,INFY,2995.03,3089.25,2938.82,3011.39,819720
2024-11-23,HDFCBANK,1452.15,1543.17,1421.91,1489.0,206021
2024-11-23,ICICIBANK,2010.26,2083.5,1927.02,2007.72,163584
2024-11-23,BAJFINANCE,2087.7,2168.27,2065.98,2076.93,331171
2024-11-23,HUL,2708.24,2735.07,2624.97,2681.26,700072
2024-11-23,KOTAKBANK,2518.64,2552.93,2480.23,2539.46,948928
2024-11-23,LT,2039.31,2103.09,2017.68,2102.59,451228
2024-11-23,ITC,2250.5,2320.27,2200.42,2246.76,887927
2024-11-24,RELIANCE,1524.83,1590.5,1486.62,1551.21,645095
2024-11-24,TCS,1571.19,1644.07,1471.56,1523.54,289498
2024-11-24,INFY,1514.4,1589.9,1443.29,1492.35,593978
2024-11-24,HDFCBANK,1924.23,1945.65,1861.4,1912.72,594069
2024-11-24,ICICIBANK,2295.81,2366.21,2197.19,2279.17,533809
2024-11-24,BAJFINANCE,1754.83,1786.03,1718.58,1782.04,376095
2024-11-24,HUL,2067.02,2154.05,2052.56,2136.71,715047
2024-11-24,KOTAKBANK,2962.97,2993.23,2877.18,2963.12,927829
2024-11-24,LT,2785.99,2880.74,2724.25,2814.07,513138
2024-11-24,ITC,1248.06,1308.1,1212.45,1260.62,561458
2024-11-25,RELIANCE,2411.2,2505.66,2334.05,2356.88,830809
2024-11-25,TCS,2276.51,2293.61,2185.1,2190.65,107278
2024-11-25,INFY,2391.9,2484.16,2349.62,2356.05,775388
2024-11-25,HDFCBANK,2760.07,2818.58,2747.95,2804.51,592252
2024-11-25,ICICIBANK,2000.85,2027.73,1958.27,1967.17,279433
2024-11-25,BAJFINANCE,1775.52,1814.26,1697.93,1800.0,582375
2024-11-25,HUL,2898.56,2978.62,2814.25,2853.4,572957
2024-11-25,KOTAKBANK,1053.31,1140.45,970.87,1034.3,748369
2024-11-25,LT,2906.31,2955.45,2841.42,2929.37,645064
2024-11-25,ITC,1473.31,1484.78,1420.88,1461.4,101418
2024-11-26,RELIANCE,1203.79,1227.13,1177.99,1185.38,838304
2024-11-26,TCS,1212.04,1294.05,1156.48,1235.4,253399
2024-11-26,INFY,1141.25,1182.16,1120.11,1135.8,216875
2024-11-26,HDFCBANK,1779.24,1825.61,1756.14,1821.72,174060
2024-11-26,ICICIBANK,1216.12,1276.38,1154.97,1215.59,415461
2024-11-26,BAJFINANCE,2833.67,2882.62,2793.16,2819.73,185354
2024-11-26,HUL,2626.99,2696.06,2579.15,2686.72,377663
2024-11-26,KOTAKBANK,2913.39,2971.07,2833.17,2854.1,230250
2024-11-26,LT,1889.61,1900.34,1855.13,1861.22,512519
2024-11-26,ITC,1767.95,1791.07,1671.62,1767.25,138688
2024-11-27,RELIANCE,1688.41,1760.29,1618.29,1741.27,258526
2024-11-27,TCS,2422.51,2511.47,2331.63,2481.21,351462
2024-11-27,INFY,2124.44,2172.05,2093.19,2105.85,666876
2024-11-27,HDFCBANK,2618.42,2643.04,2579.2,2586.84,336548
2024-11-27,ICICIBANK,1311.46,1397.85,1238.79,1248.87,771902
2024-11-27,BAJFINANCE,1018.6,1058.61,928.56,1053.58,447777
2024-11-27,HUL,2336.47,2403.14,2325.84,2375.47,506931
2024-11-27,KOTAKBANK,2771.81,2869.61,2743.11,2814.09,309432
2024-11-27,LT,1573.7,1613.45,1540.91,1584.81,551319
2024-11-27,ITC,2045.27,2138.66,1998.16,2039.11,986031
2024-11-28,RELIANCE,1849.95,1912.4,1835.07,1860.35,985744
2024-11-28,TCS,1869.88,1928.44,1807.98,1849.13,126180
2024-11-28,INFY,2052.13,2084.41,1965.27,2019.27,132697
2024-11-28,HDFCBANK,2325.26,2357.02,2283.12,2326.98,123077
2024-11-28,ICICIBANK,2395.29,2433.5,2346.02,2409.78,366813
2024-11-28,BAJFINANCE,2855.66,2935.4,2822.9,2885.34,556725
2024-11-28,HUL,1766.11,1852.69,1747.29,1820.37,675934
2024-11-28,KOTAKBANK,1342.12,1391.48,1246.66,1374.1,813120
2024-11-28,LT,2463.76,2536.24,2406.78,2499.97,948024
2024-11-28,ITC,2187.78,2225.53,2100.51,2213.42,682542
2024-11-29,RELIANCE,1327.33,1378.98,1227.68,1243.03,532720
2024-11-29,TCS,1989.55,2063.39,1894.87,2048.16,952440
2024-11-29,INFY,1078.27,1106.18,987.88,998.2,264948
2024-11-29,HDFCBANK,2940.53,3003.33,2855.89,2916.0,933037
2024-11-29,ICICIBANK,2988.31,3016.66,2900.51,2990.49,943858
2024-11-29,BAJFINANCE,2263.6,2355.44,2204.94,2268.79,679290
2024-11-29,HUL,1297.78,1355.47,1260.31,1323.89,681472
2024-11-29,KOTAKBANK,1337.92,1436.31,1251.19,1292.99,772656
2024-11-29,LT,2951.22,2984.29,2903.96,2923.2,581015
2024-11-29,ITC,1847.23,1910.12,1758.22,1894.44,256507
2024-11-30,RELIANCE,2271.45,2318.92,2246.86,2266.17,439578
2024-11-30,TCS,2939.24,3031.06,2857.06,2994.32,984469
2024-11-30,INFY,2967.52,2994.41,2942.28,2991.59,817799
2024-11-30,HDFCBANK,1412.94,1492.2,1342.89,1409.29,149167
2024-11-30,ICICIBANK,1292.26,1306.51,1281.05,1300.49,453868
2024-11-30,BAJFINANCE,2557.11,2588.05,2525.0,2530.45,939116
2024-11-30,HUL,1776.2,1860.51,1704.26,1757.57,654486
2024-11-30,KOTAKBANK,1881.79,1914.71,1831.49,1843.55,576625
2024-11-30,LT,2426.11,2448.22,2409.53,2418.27,608292
2024-11-30,ITC,2137.87,2235.98,2046.49,2063.67,521454
2024-12-01,RELIANCE,2422.86,2489.11,2380.16,2483.34,252867
2024-12-01,TCS,2917.91,2984.61,2852.89,2921.2,428137
2024-12-01,INFY,1329.3,1357.73,1302.22,1356.24,622908
2024-12-01,HDFCBANK,2788.51,2815.31,2719.43,2807.09,179983
2024-12-01,ICICIBANK,2515.26,2593.33,2450.56,2574.53,740094
2024-12-01,BAJFINANCE,2459.22,2529.06,2440.61,2476.14,401442
2024-12-01,HUL,2746.22,2798.15,2673.8,2795.62,730935
2024-12-01,KOTAKBANK,1252.8,1292.48,1181.21,1184.67,716615
2024-12-01,LT,2635.88,2721.44,2594.49,2656.68,114430
2024-12-01,ITC,2062.22,2121.32,2002.9,2043.61,424890
2024-12-02,RELIANCE,2389.89,2410.76,2346.92,2406.13,422447
2024-12-02,TCS,2191.45,2265.54,2100.7,2112.94,736578
2024-12-02,INFY,1284.62,1356.25,1204.03,1325.59,854684
2024-12-02,HDFCBANK,1339.75,1438.35,1281.34,1305.12,626517
2024-12-02,ICICIBANK,2360.11,2375.37,2309.52,2329.27,133301
2024-12-02,BAJFINANCE,2281.12,2336.84,2184.3,2304.53,240743
2024-12-02,HUL,2655.43,2741.78,2584.43,2656.05,369609
2024-12-02,KOTAKBANK,2291.95,2325.63,2252.34,2269.61,359169
2024-12-02,LT,1266.45,1314.31,1228.68,1249.67,573821
2024-12-02,ITC,1879.23,1978.53,1826.98,1886.41,623083
2024-12-03,RELIANCE,2229.68,2294.8,2216.74,2287.16,257936
2024-12-03,TCS,2733.16,2781.05,2708.84,2727.82,871283
2024-12-03,INFY,2849.17,2920.08,2786.94,2877.81,916672
2024-12-03,HDFCBANK,1821.68,1886.3,1785.65,1816.8,677336
2024-12-03,ICICIBANK,2329.11,2399.07,2289.39,2329.74,763512
2024-12-03,BAJFINANCE,1519.45,1615.39,1421.5,1506.99,433451
2024-12-03,HUL,2300.33,2374.24,2220.96,2372.08,473787
2024-12-03,KOTAKBANK,1203.88,1281.95,1139.96,1172.24,723856
2024-12-03,LT,1947.23,2016.62,1908.62,1960.88,767061
2024-12-03,ITC,1374.93,1391.1,1279.29,1348.29,557508
2024-12-04,RELIANCE,2545.19,2592.2,2445.98,2479.1,860053
2024-12-04,TCS,2334.91,2351.29,2280.33,2321.23,848872
2024-12-04,INFY,1344.2,1414.06,1310.76,1383.58,729092
2024-12-04,HDFCBANK,2890.93,2941.78,2837.96,2875.71,387517
2024-12-04,ICICIBANK,1323.19,1358.07,1281.59,1297.81,961752
2024-12-04,BAJFINANCE,1586.8,1647.67,1550.43,1621.1,692127
2024-12-04,HUL,2145.81,2188.45,2076.35,2091.13,980504
2024-12-04,KOTAKBANK,2047.7,2120.59,2017.91,2072.0,523858
2024-12-04,LT,2598.34,2638.63,2587.62,2600.09,944213
2024-12-04,ITC,1160.06,1220.18,1148.12,1168.72,944924
2024-12-05,RELIANCE,1482.92,1501.35,1442.65,1472.53,636599
2024-12-05,TCS,2267.9,2357.51,2212.49,2285.43,188369
2024-12-05,INFY,2093.16,2187.42,2005.16,2118.88,989523
2024-12-05,HDFCBANK,2618.23,2671.73,2544.32,2596.96,625813
2024-12-05,ICICIBANK,2349.55,2440.44,2278.59,2367.95,913484
2024-12-05,BAJFINANCE,1695.81,1782.12,1603.55,1668.57,144015
2024-12-05,HUL,1533.63,1623.03,1517.34,1541.42,275671
2024-12-05,KOTAKBANK,2469.35,2538.29,2439.59,2484.15,801109
2024-12-05,LT,1083.55,1161.42,1034.14,1154.32,237267
2024-12-05,ITC,1765.97,1793.01,1753.53,1757.95,841568
2024-12-06,RELIANCE,2944.37,2978.48,2897.09,2925.12,565068
2024-12-06,TCS,1256.1,1328.14,1184.57,1301.05,268119
2024-12-06,INFY,2691.03,2790.23,2649.94,2770.83,331884
2024-12-06,HDFCBANK,1272.32,1352.36,1197.25,1278.22,308831
2024-12-06,ICICIBANK,1944.56,1992.76,1932.9,1962.02,874197
2024-12-06,BAJFINANCE,1826.79,1860.58,1808.86,1846.57,542762
2024-12-06,HUL,2429.58,2462.08,2340.16,2432.53,904754
2024-12-06,KOTAKBANK,1930.38,1982.69,1847.26,1916.14,847329
2024-12-06,LT,1948.79,2020.27,1888.64,1978.86,382806
2024-12-06,ITC,1339.92,1388.87,1252.5,1263.06,660662
2024-12-07,RELIANCE,2986.8,3061.95,2889.86,3032.23,242754
2024-12-07,TCS,1645.2,1672.35,1587.69,1650.11,240279
2024-12-07,INFY,1930.35,1971.91,1906.99,1931.83,901599
2024-12-07,HDFCBANK,1438.35,1519.71,1423.45,1501.68,609746
2024-12-07,ICICIBANK,2164.16,2208.71,2143.31,2205.32,254821
2024-12-07,BAJFINANCE,2039.04,2075.6,2026.68,2065.66,451366
2024-12-07,HUL,2154.15,2235.48,2080.07,2208.13,303723
2024-12-07,KOTAKBANK,1393.13,1432.22,1355.41,1380.78,658877
2024-12-07,LT,1970.39,2023.27,1927.3,1941.66,748148
2024-12-07,ITC,2528.97,2564.71,2466.96,2548.27,232964
2024-12-08,RELIANCE,2779.87,2840.7,2758.45,2780.46,641811
2024-12-08,TCS,1985.34,2011.56,1913.91,2005.02,696653
2024-12-08,INFY,1906.32,1924.51,1810.56,1816.98,267780
2024-12-08,HDFCBANK,1108.37,1146.12,1074.96,1104.85,221787
2024-12-08,ICICIBANK,1541.31,1571.82,1513.63,1542.26,226272
2024-12-08,BAJFINANCE,2341.0,2437.75,2319.79,2329.12,126835
2024-12-08,HUL,1735.41,1783.86,1665.1,1770.68,628416
2024-12-08,KOTAKBANK,1567.62,1597.03,1472.32,1540.94,398376
2024-12-08,LT,2945.33,3040.04,2934.45,2934.64,837806
2024-12-08,ITC,1349.15,1380.0,1288.8,1296.63,742758
2024-12-09,RELIANCE,2223.82,2289.64,2158.06,2167.63,977047
2024-12-09,TCS,2890.52,2933.69,2856.63,2905.36,260523
2024-12-09,INFY,2785.69,2871.27,2723.57,2728.23,216435
2024-12-09,HDFCBANK,2057.72,2106.01,2010.83,2057.13,146926
2024-12-09,ICICIBANK,2495.46,2557.79,2483.33,2502.6,720873
2024-12-09,BAJFINANCE,1903.91,1933.79,1866.98,1896.13,288309
2024-12-09,HUL,2946.1,3036.82,2929.95,3033.69,608407
2024-12-09,KOTAKBANK,1752.3,1786.46,1656.37,1778.13,947110
2024-12-09,LT,1810.25,1868.46,1730.57,1801.85,773304
2024-12-09,ITC,2823.97,2852.19,2785.67,2831.24,288690
2024-12-10,RELIANCE,2932.56,3014.11,2874.7,2923.19,100367
2024-12-10,TCS,1415.34,1472.98,1373.19,1463.96,690958
2024-12-10,INFY,1607.82,1680.12,1527.91,1676.4,721263
2024-12-10,HDFCBANK,1692.27,1783.57,1662.94,1781.41,366187
2024-12-10,ICICIBANK,1012.65,1025.63,951.09,985.68,802059
2024-12-10,BAJFINANCE,1264.11,1305.12,1231.55,1243.64,701563
2024-12-10,HUL,1886.37,1939.44,1797.55,1860.6,377778
2024-12-10,KOTAKBANK,1310.91,1393.81,1289.56,1304.05,521579
2024-12-10,LT,2175.2,2266.15,2131.64,2204.56,245880
2024-12-10,ITC,1980.11,2073.36,1916.56,1921.76,591190
2024-12-11,RELIANCE,1744.12,1791.76,1703.63,1710.12,182560
2024-12-11,TCS,1533.11,1613.15,1449.33,1552.48,655754
2024-12-11,INFY,2388.8,2480.64,2343.72,2357.69,306362
2024-12-11,HDFCBANK,1518.2,1592.4,1505.71,1510.82,166055
2024-12-11,ICICIBANK,1416.56,1470.34,1373.55,1451.4,863318
2024-12-11,BAJFINANCE,2659.46,2694.5,2591.08,2682.92,400322
2024-12-11,HUL,1409.99,1465.42,1324.95,1442.14,233697
2024-12-11,KOTAKBANK,2360.36,2392.68,2316.25,2316.89,518889
2024-12-11,LT,2259.09,2288.64,2168.18,2183.27,972003
2024-12-11,ITC,2066.66,2091.71,2031.18,2070.07,499125
2024-12-12,RELIANCE,1937.36,1985.06,1892.01,1896.91,238353
2024-12-12,TCS,1314.46,1409.52,1241.0,1356.32,535711
2024-12-12,INFY,2114.12,2211.94,2019.59,2170.49,612199
2024-12-12,HDFCBANK,1387.7,1435.71,1334.9,1357.91,631434
2024-12-12,ICICIBANK,1787.88,1832.83,1752.67,1771.77,278037
2024-12-12,BAJFINANCE,1035.73,1125.2,994.12,1105.23,553039
2024-12-12,HUL,2764.76,2795.8,2674.38,2688.19,999154
2024-12-12,KOTAKBANK,2446.71,2476.52,2382.13,2385.47,832372
2024-12-12,LT,2272.46,2282.9,2175.37,2282.06,350739
2024-12-12,ITC,2116.05,2146.28,2027.87,2103.66,278560
2024-12-13,RELIANCE,2139.01,2164.63,2048.09,2134.39,968528
2024-12-13,TCS,2578.49,2658.63,2520.17,2612.68,474556
2024-12-13,INFY,2637.31,2696.99,2625.87,2695.11,672310
2024-12-13,HDFCBANK,2367.67,2400.67,2271.42,2274.05,442655
2024-12-13,ICICIBANK,1397.42,1423.6,1354.86,1414.65,581960
2024-12-13,BAJFINANCE,2217.62,2234.47,2170.45,2176.42,662634
2024-12-13,HUL,1177.89,1272.66,1101.19,1191.13,680129
2024-12-13,KOTAKBANK,2338.76,2432.48,2288.74,2298.71,338892
2024-12-13,LT,2503.87,2560.08,2426.48,2427.65,764630
2024-12-13,ITC,1489.81,1568.17,1414.81,1435.89,803748
2024-12-14,RELIANCE,1414.23,1491.02,1384.82,1414.72,352649
2024-12-14,TCS,1745.26,1821.52,1710.27,1807.32,120218
2024-12-14,INFY,2401.64,2473.69,2366.38,2424.57,210044
2024-12-14,HDFCBANK,1814.03,1864.55,1796.91,1809.49,433231
2024-12-14,ICICIBANK,2268.59,2303.58,2237.19,2242.12,311758
2024-12-14,BAJFINANCE,1480.96,1495.78,1402.01,1459.77,748056
2024-12-14,HUL,1590.41,1635.29,1554.41,1634.72,652325
2024-12-14,KOTAKBANK,1580.38,1671.71,1569.76,1571.31,213493
2024-12-14,LT,2066.42,2129.65,1976.63,2101.63,533230
2024-12-14,ITC,2429.54,2521.97,2404.02,2513.06,426839
2024-12-15,RELIANCE,2321.28,2421.19,2307.88,2308.28,896743
2024-12-15,TCS,1061.82,1129.19,1017.28,1123.72,829558
2024-12-15,INFY,2712.79,2737.87,2641.99,2698.61,147512
2024-12-15,HDFCBANK,1078.55,1110.98,1022.5,1029.03,923526
2024-12-15,ICICIBANK,1742.47,1839.5,1726.15,1818.78,219064
2024-12-15,BAJFINANCE,2322.49,2349.91,2256.76,2260.47,750623
2024-12-15,HUL,1384.86,1461.98,1355.45,1433.57,178413
2024-12-15,KOTAKBANK,1613.41,1675.4,1596.42,1610.38,776088
2024-12-15,LT,2968.01,3045.74,2875.02,2987.25,720271
2024-12-15,ITC,1706.96,1741.67,1656.99,1717.51,476936
2024-12-16,RELIANCE,1004.43,1032.21,977.7,982.31,150157
2024-12-16,TCS,1677.01,1746.44,1629.46,1730.08,125114
2024-12-16,INFY,1097.88,1113.25,1077.33,1106.64,150764
2024-12-16,HDFCBANK,1005.58,1025.91,995.42,1008.08,165751
2024-12-16,ICICIBANK,2792.63,2879.61,2722.03,2803.64,956382
2024-12-16,BAJFINANCE,2908.96,2947.77,2895.68,2924.08,581818
2024-12-16,HUL,1501.95,1529.64,1427.08,1453.35,667639
2024-12-16,KOTAKBANK,1466.98,1478.49,1406.71,1406.95,412033
2024-12-16,LT,2375.57,2410.28,2364.72,2386.18,213908
2024-12-16,ITC,2560.49,2590.66,2503.42,2555.19,893166
2024-12-17,RELIANCE,1230.39,1277.96,1154.12,1206.07,525025
2024-12-17,TCS,1914.03,1950.21,1885.09,1926.03,730162
2024-12-17,INFY,1392.21,1437.84,1338.25,1340.39,694511
2024-12-17,HDFCBANK,2616.63,2716.41,2604.39,2641.0,462304
2024-12-17,ICICIBANK,1138.98,1156.15,1125.83,1132.7,288722
2024-12-17,BAJFINANCE,1701.96,1798.69,1647.05,1781.88,398628
2024-12-17,HUL,2168.11,2238.06,2139.27,2164.02,990088
2024-12-17,KOTAKBANK,2448.82,2533.35,2418.57,2531.66,343643
2024-12-17,LT,2637.31,2681.5,2595.94,2613.3,469326
2024-12-17,ITC,1089.23,1117.12,1018.5,1104.68,644558
2024-12-18,RELIANCE,1244.13,1321.38,1195.2,1285.44,590971
2024-12-18,TCS,1517.92,1589.53,1456.72,1494.1,443183
2024-12-18,INFY,1128.45,1153.16,1110.55,1141.46,376591
2024-12-18,HDFCBANK,2980.43,2999.84,2924.32,2988.01,795814
2024-12-18,ICICIBANK,2018.45,2028.5,1918.5,1920.75,575402
2024-12-18,BAJFINANCE,2378.11,2447.71,2299.01,2356.08,415656
2024-12-18,HUL,1298.91,1397.33,1229.86,1361.84,119651
2024-12-18,KOTAKBANK,2967.88,2998.57,2930.89,2937.15,229634
2024-12-18,LT,1398.49,1425.99,1376.31,1389.62,342078
2024-12-18,ITC,1343.51,1390.68,1320.59,1355.95,810879
2024-12-19,RELIANCE,2421.45,2447.49,2378.46,2393.81,231103
2024-12-19,TCS,2181.74,2248.87,2158.22,2173.76,788370
2024-12-19,INFY,1680.81,1744.79,1582.46,1619.2,540737
2024-12-19,HDFCBANK,1034.23,1100.04,1007.23,1073.68,289033
2024-12-19,ICICIBANK,2834.61,2889.65,2800.74,2876.94,712177
2024-12-19,BAJFINANCE,2509.94,2564.72,2493.29,2500.6,190124
2024-12-19,HUL,1619.59,1650.48,1558.43,1568.1,957289
2024-12-19,KOTAKBANK,2879.59,2944.35,2851.13,2853.83,454842
2024-12-19,LT,1819.29,1870.43,1756.15,1842.89,663384
2024-12-19,ITC,1823.98,1858.3,1743.66,1759.8,159135
2024-12-20,RELIANCE,1692.5,1775.73,1627.36,1643.69,846839
2024-12-20,TCS,2218.42,2237.47,2143.16,2223.43,101696
2024-12-20,INFY,1213.7,1299.41,1151.29,1189.26,375720
2024-12-20,HDFCBANK,2788.4,2869.58,2702.2,2837.52,418612
2024-12-20,ICICIBANK,1741.82,1810.7,1690.41,1694.64,382559
2024-12-20,BAJFINANCE,2201.12,2292.61,2161.78,2238.04,330838
2024-12-20,HUL,2012.6,2103.41,1935.07,2055.9,854847
2024-12-20,KOTAKBANK,2704.37,2780.18,2659.51,2731.72,557869
2024-12-20,LT,1708.09,1789.85,1661.88,1692.56,694744
2024-12-20,ITC,1087.7,1187.33,992.0,1082.34,984113
2024-12-21,RELIANCE,1604.25,1640.37,1561.24,1634.69,747286
2024-12-21,TCS,1831.96,1914.28,1802.56,1868.8,495381
2024-12-21,INFY,2522.07,2604.89,2497.29,2522.4,543486
2024-12-21,HDFCBANK,1546.02,1614.75,1483.36,1528.19,305733
2024-12-21,ICICIBANK,2907.08,2962.96,2829.23,2953.52,109677
2024-12-21,BAJFINANCE,1997.1,2076.06,1925.6,2040.51,229721
2024-12-21,HUL,1198.12,1293.34,1151.63,1280.66,695170
2024-12-21,KOTAKBANK,2158.16,2177.1,2117.56,2127.88,751071
2024-12-21,LT,1278.72,1370.35,1217.1,1267.29,276419
2024-12-21,ITC,1406.01,1467.01,1366.97,1377.23,861211
2024-12-22,RELIANCE,2608.74,2621.03,2537.25,2541.47,419648
2024-12-22,TCS,2512.53,2562.48,2499.39,2554.31,918496
2024-12-22,INFY,2529.53,2625.97,2517.09,2550.55,170317
2024-12-22,HDFCBANK,2003.95,2059.0,1961.29,1961.3,266430
2024-12-22,ICICIBANK,2177.96,2199.12,2142.2,2149.97,556832
2024-12-22,BAJFINANCE,1112.34,1134.76,1061.24,1076.15,177352
2024-12-22,HUL,2208.71,2250.66,2192.13,2249.79,681432
2024-12-22,KOTAKBANK,1105.78,1137.92,1021.07,1088.47,580687
2024-12-22,LT,1127.84,1184.05,1114.04,1133.33,711816
2024-12-22,ITC,1747.07,1788.81,1678.25,1754.0,547826
2024-12-23,RELIANCE,2338.94,2385.36,2272.66,2320.96,773180
2024-12-23,TCS,2844.68,2921.33,2769.91,2867.24,943263
2024-12-23,INFY,1814.35,1881.13,1728.25,1771.8,662982
2024-12-23,HDFCBANK,2890.35,2944.43,2830.7,2919.06,518336
2024-12-23,ICICIBANK,2670.86,2727.45,2637.64,2698.02,478265
2024-12-23,BAJFINANCE,1634.48,1700.16,1576.82,1577.41,383491
2024-12-23,HUL,1559.06,1602.93,1530.98,1564.74,896039
2024-12-23,KOTAKBANK,1783.19,1805.35,1713.74,1714.98,527814
2024-12-23,LT,2718.48,2807.22,2683.86,2755.4,376659
2024-12-23,ITC,1312.59,1363.93,1271.96,1285.46,185001
2024-12-24,RELIANCE,1046.57,1137.53,954.83,1046.92,161012
2024-12-24,TCS,2074.47,2094.85,1979.84,1987.27,696262
2024-12-24,INFY,2422.75,2459.28,2349.96,2404.9,509742
2024-12-24,HDFCBANK,2535.15,2580.04,2506.92,2557.75,656167
2024-12-24,ICICIBANK,1846.93,1866.95,1752.3,1829.74,381641
2024-12-24,BAJFINANCE,1117.74,1145.29,1064.82,1114.17,955710
2024-12-24,HUL,1615.22,1702.57,1588.51,1658.18,312749
2024-12-24,KOTAKBANK,1461.28,1472.29,1387.12,1441.41,106097
2024-12-24,LT,2450.71,2471.8,2419.82,2446.25,942380
2024-12-24,ITC,2292.48,2374.54,2233.58,2339.31,537973
2024-12-25,RELIANCE,1354.08,1431.32,1267.46,1323.59,849087
2024-12-25,TCS,2737.12,2785.09,2682.19,2726.46,231944
